登記編號,工廠名稱,工廠地址,縣市別代碼,地址_行政區域代碼,地址_村里,地址_街路門牌,符合之產業類別
67001735,聖茗茶業有限公司柳營廠,臺南市柳營區大農里工五路2號,67000,67000040,大農里,工五路2號,08食品製造業
67001736,野味燒食品有限公司,臺南市永康區尚頂里中正二街169巷13號,67000,67000310,尚頂里,中正二街169巷13號,08食品製造業
67001738,全程興業股份有限公司學甲廠,臺南市學甲區新達里興業路333號,67000,67000130,新達里,興業路333號,11紡織業
67001739,丰梵環保科技股份有限公司,臺南市南區彰南里新信路1號,67000,67000330,彰南里,新信路1號,22塑膠製品製造業
67001740,弘偉昇塑膠有限公司,臺南市佳里區海澄里萊?寮17之38號,67000,67000120,海澄里,萊?寮17之38號,22塑膠製品製造業
67001741,奇蹟美容美髮事業有限公司,臺南市將軍區保源里源頭56之5號,67000,67000160,保源里,源頭56之5號,19其他化學製品製造業
67001742,瑞榮商行,臺南市永康區?行里中正二街233號,67000,67000310,?行里,中正二街233號,08食品製造業
67001743,佳得紡織股份有限公司二廠,臺南市新市區三舍里三舍206號A區,67000,67000200,三舍里,三舍206號A區,11紡織業
67001744,易寶興業有限公司永康廠,臺南市永康區尚頂里中正二街182巷19、23號,67000,67000310,尚頂里,中正二街182巷19、23號,"22塑膠製品製造業,30汽車及其零件製造業"
67001745,尚洪股份有限公司,臺南市安南區媽祖宮里工業一路85號,67000,67000350,媽祖宮里,工業一路85號,26電子零組件製造業
67001746,曄拓保養品股份有限公司,臺南市安南區媽祖宮里科技三路1號,67000,67000350,媽祖宮里,科技三路1號,19其他化學製品製造業
67001747,瑞得林國際股份有限公司,臺南市永康區?行里正南三路96號,67000,67000310,?行里,正南三路96號,11紡織業
67001749,順興有限公司,臺南市佳里區下營里頂?3之1號1樓,67000,67000120,下營里,頂?3之1號1樓,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001750,洺海生技股份有限公司永康廠,臺南市永康區王行里興工路10-1號,67000,67000310,王行里,興工路10-1號,08食品製造業
67001751,立翰實業股份有限公司二廠,臺南市仁德區保安里民生路21號,67000,67000270,保安里,民生路21號,31其他運輸工具及其零件製造業
67001752,秀孟科技有限公司,臺南市永康區王行里永科環路305、307號,67000,67000310,王行里,永科環路305、307號,31其他運輸工具及其零件製造業
67001753,百陞工業有限公司,臺南市永康區南灣里大灣東路22巷68號,67000,67000310,南灣里,大灣東路22巷68號,24基本金屬製造業
67001754,南台彩藝印刷廠股份有限公司二廠,臺南市南區彰南里新義南路10號,67000,67000330,彰南里,新義南路10號,15紙漿、紙及紙製品製造業
67001755,生春堂製藥工業股份有限公司化粧品廠,臺南市永康區王行里興工路6號A區,67000,67000310,王行里,興工路6號A區,19其他化學製品製造業
67001757,旭升企業股份有限公司,臺南市仁德區保安里開發五路10號,67000,67000270,保安里,開發五路10號,08食品製造業
67001758,興建詮有限公司,臺南市仁德區太子里太子四街7號,67000,67000270,太子里,太子四街7號,25金屬製品製造業
67001759,捷篁企業社,臺南市新市區大營里豐榮50之3號1樓,67000,67000200,大營里,豐榮50之3號1樓,28電力設備及配備製造業
67001761,景泓企業股份有限公司,臺南市南區彰南里新義南路42號1樓B棟、2樓、3樓、4樓,67000,67000330,彰南里,新義南路42號1樓B棟、2樓、3樓、4樓,22塑膠製品製造業
67001762,景泰塑膠廠有限公司,臺南市南區彰南里新義南路42號1樓A棟,67000,67000330,彰南里,新義南路42號1樓A棟,22塑膠製品製造業
67001763,英大貿易股份有限公司,臺南市南區彰南里新愛路15號,67000,67000330,彰南里,新愛路15號,30汽車及其零件製造業
67001764,口僑食品行,臺南市關廟區新埔里新埔三街101巷5號,67000,67000290,新埔里,新埔三街101巷5號,08食品製造業
67001765,建得科技有限公司,臺南市永康區尚頂里中正南路324之3號,67000,67000310,尚頂里,中正南路324之3號,"22塑膠製品製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001766,長發實業股份有限公司永康廠,臺南市永康區東橋里中正路279巷2弄13號1樓,67000,67000310,東橋里,中正路279巷2弄13號1樓,18化學材料及肥料製造業
67001767,程家製麵廠,臺南市關廟區下湖里下湖二街16巷22號1樓,67000,67000290,下湖里,下湖二街16巷22號1樓,08食品製造業
67001768,高昇調理食品實業有限公司,臺南市西港區西港里中山路472號,67000,67000140,西港里,中山路472號,08食品製造業
67001769,永鑫光電股份有限公司,臺南市善化區南關里木柵港東路21號1樓B棟及2樓B棟,67000,67000190,南關里,木柵港東路21號1樓B棟及2樓B棟,26電子零組件製造業
67001771,康甯有限公司永康廠,臺南市永康區東橋里中正路279巷11號,67000,67000310,東橋里,中正路279巷11號,29機械設備製造業
67001772,銳鋒股份有限公司,臺南市新市區港墘里國際路15號4樓之5、4樓之2,67000,67000200,港墘里,國際路15號4樓之5、4樓之2,"26電子零組件製造業,28電力設備及配備製造業"
67001773,晉成科技股份有限公司,臺南市官田區二鎮里工業南路24號,67000,67000100,二鎮里,工業南路24號,25金屬製品製造業
67001774,欣聲實業有限公司二廠,臺南市安南區安順里開安五街14號,67000,67000350,安順里,開安五街14號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001775,森鉅科技材料股份有限公司柳科廠,臺南市柳營區大農里環園東路1段2號,67000,67000040,大農里,環園東路1段2號,22塑膠製品製造業
67001776,立得光電科技股份有限公司,臺南市永康區新樹里中山北路756號,67000,67000310,新樹里,中山北路756號,27電腦、電子產品及光學製品製造業
67001777,尚禾泳自動化有限公司,臺南市永康區尚頂里尚頂路59巷13號、15號、17號,67000,67000310,尚頂里,尚頂路59巷13號、15號、17號,29機械設備製造業
67001780,全御實業股份有限公司,臺南市新市區港墘里中山路1號,67000,67000200,港墘里,中山路1號,11紡織業
67001781,衛普實業股份有限公司樹谷廠,臺南市新市區豐華里堤塘港路27號,67000,67000200,豐華里,堤塘港路27號,"11紡織業,19其他化學製品製造業"
67001783,米國實業社,臺南市安南區布袋里工明南二路86號1樓,67000,67000350,布袋里,工明南二路86號1樓,22塑膠製品製造業
67001784,元利同企業有限公司,臺南市安南區安順里安和路4段94巷43弄41號,67000,67000350,安順里,安和路4段94巷43弄41號,08食品製造業
67001785,歐捷科技股份有限公司歸仁廠,臺南市歸仁區武東里光明街26號,67000,67000280,武東里,光明街26號,29機械設備製造業
67001786,佳益投資股份有限公司新市廠,臺南市新市區三舍里三舍206號B區及207號C區,67000,67000200,三舍里,三舍206號B區及207號C區,11紡織業
67001787,穎佳企業股份有限公司,臺南市仁德區保安里民生路12號,67000,67000270,保安里,民生路12號,25金屬製品製造業
67001788,澤雷科技股份有限公司二廠,臺南市仁德區新田里新田路113號,67000,67000270,新田里,新田路113號,"26電子零組件製造業,25金屬製品製造業"
67001789,川代企業有限公司新化廠,臺南市新化區崙頂里崙子頂1之170號,67000,67000180,崙頂里,崙子頂1之170號,08食品製造業
67001790,希世比能源科技股份有限公司官田二廠,臺南市官田區二鎮里工業西路18號,67000,67000100,二鎮里,工業西路18號,28電力設備及配備製造業
67001791,輿丞股份有限公司工廠,臺南市仁德區一甲里忠義一街37號,67000,67000270,一甲里,忠義一街37號,25金屬製品製造業
67001793,南良國際股份有限公司仁愛廠,臺南市永康區三民里仁愛街357號,67000,67000310,三民里,仁愛街357號,"11紡織業,33其他製造業"
67001795,長興螺絲股份有限公司,臺南市學甲區新達里興業路397號,67000,67000130,新達里,興業路397號,25金屬製品製造業
67001796,進展有限公司,臺南市仁德區仁義里勝利路95號,67000,67000270,仁義里,勝利路95號,25金屬製品製造業
67001797,至寶光電股份有限公司永康廠,臺南市永康區王行里環工路75號4樓,67000,67000310,王行里,環工路75號4樓,30汽車及其零件製造業
67001799,輔彥工業股份有限公司二廠,臺南市仁德區保安里開發三路2號,67000,67000270,保安里,開發三路2號,29機械設備製造業
67001800,中一銀焊條股份有限公司,臺南市南區彰南里新和路18號,67000,67000330,彰南里,新和路18號,24基本金屬製造業
67001803,仁翔複合橡膠鞋材有限公司,臺南市將軍區長榮里長榮173號,67000,67000160,長榮里,長榮173號,13皮革、毛皮及其製品製造業
67001804,巧味食品有限公司,臺南市關廟區五甲里五甲路150巷7號,67000,67000290,五甲里,五甲路150巷7號,08食品製造業
67001805,昌葳有限公司,臺南市安南區安順里安和路四段36巷99弄2號1樓,67000,67000350,安順里,安和路四段36巷99弄2號1樓,22塑膠製品製造業
67001806,允統塑膠工業股份有限公司永康廠,臺南市永康區尚頂里尚頂路190號,67000,67000310,尚頂里,尚頂路190號,22塑膠製品製造業
67001807,坤隆工業社,臺南市仁德區一甲里太乙六街55號,67000,67000270,一甲里,太乙六街55號,"33其他製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業,33其他製造業"
67001809,信佳電機有限公司,臺南市永康區南灣里永大路1段80號,67000,67000310,南灣里,永大路1段80號,28電力設備及配備製造業
67001810,長虹茶業有限公司,臺南市永康區?洲里國聖街180號,67000,67000310,?洲里,國聖街180號,08食品製造業
67001811,凱欣工業有限公司二廠,臺南市安南區新順里開安一街21號,67000,67000350,新順里,開安一街21號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001812,勝凱冷凍水產有限公司工廠,臺南市將軍區廣山里廣山1之6號,67000,67000160,廣山里,廣山1之6號,08食品製造業
67001813,新聯興工業有限公司新營廠,臺南市新營區新東里開元路103巷20號,67000,67000010,新東里,開元路103巷20號,29機械設備製造業
67001814,嘉瑪斯企業社永康廠,臺南市永康區大橋里中正路217巷3弄4號,67000,67000310,大橋里,中正路217巷3弄4號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001815,金門企業社,臺南市新營區中營里東山五路142號,67000,67000010,中營里,東山五路142號,29機械設備製造業
67001816,宏鑫鋼鐵有限公司二廠,臺南市新營區中營里東山三路73號,67000,67000010,中營里,東山三路73號,25金屬製品製造業
67001818,宇晟科技有限公司一廠,臺南市永康區?行里鹽和街256巷4號,67000,67000310,?行里,鹽和街256巷4號,28電力設備及配備製造業
67001819,大詠實業股份有限公司凱旋廠,臺南市歸仁區崙頂里高發三路一段32號,67000,67000280,崙頂里,高發三路一段32號,22塑膠製品製造業
67001820,智慧森林數位有限公司,臺南市安南區?田里本田路2段405號,67000,67000350,?田里,本田路2段405號,16印刷及資料儲存媒體複製業
67001821,首宇塑膠股份有限公司,臺南市麻豆區海埔里麻學路一段777號,67000,67000070,海埔里,麻學路一段777號,22塑膠製品製造業
67001822,三福化工股份有限公司善化食品廠,臺南市善化區小新里小新營340號(倉儲A區2樓食品廠區),67000,67000190,小新里,小新營340號(倉儲A區2樓食品廠區),08食品製造業
67001823,銳鐙實業有限公司二廠,臺南市永康區龍潭里龍中街30巷34號,67000,67000310,龍潭里,龍中街30巷34號,25金屬製品製造業
67001825,台灣陽光??有限公司,臺南市歸仁區歸仁里中山路1段2巷7號9號,67000,67000280,歸仁里,中山路1段2巷7號9號,08食品製造業
67001826,超顏國際有限公司,臺南市南區彰南里新愛路14號,67000,67000330,彰南里,新愛路14號,19其他化學製品製造業
67001827,篙鼎光學科技有限公司,臺南市安南區布袋里工明南三路282號,67000,67000350,布袋里,工明南三路282號,33其他製造業
67001828,統亞電子科技股份有限公司安和廠,臺南市安南區安順里安和路四段36巷278號,67000,67000350,安順里,安和路四段36巷278號,31其他運輸工具及其零件製造業
67001829,裕盛糧食有限公司,臺南市永康區?行里中正二街460號,67000,67000310,?行里,中正二街460號,08食品製造業
67001830,億進寢具企業有限公司科工區廠,臺南市安南區媽祖宮里科技五路1號,67000,67000350,媽祖宮里,科技五路1號,11紡織業
67001831,琇昇捲圓企業社永康廠,臺南市永康區?洲里洲工街178號,67000,67000310,?洲里,洲工街178號,25金屬製品製造業
67001832,永尚實業有限公司,臺南市仁德區中生里中州76之116號D棟,67000,67000270,中生里,中州76之116號D棟,23非金屬礦物製品製造業
67001834,榮剛材料科技股份有限公司精鍛二廠,臺南市柳營區大農里工一路15號D棟,67000,67000040,大農里,工一路15號D棟,25金屬製品製造業
67001836,進中螺絲工業有限公司,臺南市永康區王行里永科三路18號,67000,67000310,王行里,永科三路18號,25金屬製品製造業
67001837,隆輝安全帽有限公司大灣廠,臺南市永康區崑山里大灣路1020巷18號前棟,67000,67000310,崑山里,大灣路1020巷18號前棟,33其他製造業
67001838,茁壯企業股份有限公司科工廠,臺南市安南區?田里工業八路18號,67000,67000350,?田里,工業八路18號,"22塑膠製品製造業,25金屬製品製造業"
67001840,勝閎實業有限公司,臺南市永康區?行里中正二街380號,67000,67000310,?行里,中正二街380號,08食品製造業
67001841,佑元機電有限公司,臺南市永康區?洲里洲尾街175號,67000,67000310,?洲里,洲尾街175號,29機械設備製造業
67001842,皇達機械有限公司新營廠,臺南市新營區嘉芳里新業街2號A區,67000,67000010,嘉芳里,新業街2號A區,25金屬製品製造業
67001843,鴻新機械有限公司遠東廠,臺南市新市區永就里光華街5之45號,67000,67000200,永就里,光華街5之45號,25金屬製品製造業
67001844,光鋐科技股份有限公司樹谷廠,臺南市新市區豐華里看西路7號光鋐廠區,67000,67000200,豐華里,看西路7號光鋐廠區,26電子零組件製造業
67001847,紀陽工程有限公司台南廠,臺南市永康區王行里永科環路261號,67000,67000310,王行里,永科環路261號,29機械設備製造業
67001848,台灣糖業股份有限公司新營副產加工廠飼料工場,臺南市柳營區人和里義士路5段690號飼料廠區,67000,67000040,人和里,義士路5段690號飼料廠區,08食品製造業
67001849,台灣糖業股份有限公司新營副產加工廠肥料工場,臺南市柳營區人和里義士路5段690號肥料廠區,67000,67000040,人和里,義士路5段690號肥料廠區,18化學材料及肥料製造業
67001850,承輝汽缸有限公司五甲廠,臺南市關廟區五甲里大順路76號,67000,67000290,五甲里,大順路76號,31其他運輸工具及其零件製造業
67001851,首虹科技股份有限公司,臺南市山上區明和里北勢洲30之18號,67000,67000220,明和里,北勢洲30之18號,23非金屬礦物製品製造業
67001852,益業綠能科技股份有限公司,臺南市官田區南?里南?106號,67000,67000100,南?里,南?106號,25金屬製品製造業
67001856,偉辰科技有限公司工廠,臺南市永康區?行里?和街201號,67000,67000310,?行里,?和街201號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001857,陸肯特股份有限公司文華廠,臺南市仁德區仁德里文華路三段428巷152弄7號,67000,67000270,仁德里,文華路三段428巷152弄7號,19其他化學製品製造業
67001858,陸肯特股份有限公司文華二廠,臺南市仁德區仁德里文華路三段428巷152弄9號,67000,67000270,仁德里,文華路三段428巷152弄9號,19其他化學製品製造業
67001859,百成機電工程股份有限公司學甲廠,臺南市學甲區新達里頂山寮1之17號,67000,67000130,新達里,頂山寮1之17號,29機械設備製造業
67001860,驊逸企業有限公司新市廠,臺南市新市區永就里中山路180之22號,67000,67000200,永就里,中山路180之22號,15紙漿、紙及紙製品製造業
67001861,慶堂商行,臺南市新市區永就里光華街5之38號,67000,67000200,永就里,光華街5之38號,08食品製造業
67001862,龍騰生技股份有限公司新市廠,臺南市新市區永就里中山路180之12號,67000,67000200,永就里,中山路180之12號,33其他製造業
67001864,酷柏精釀啤酒股份有限公司,臺南市安南區新順里開安路6號,67000,67000350,新順里,開安路6號,09飲料製造業
67001865,上鴻精密有限公司台南廠,臺南市永康區新樹里中山北路764巷25號,67000,67000310,新樹里,中山北路764巷25號,25金屬製品製造業
67001866,承益工業社永康廠,臺南市永康區尚頂里正南一街190巷20號,67000,67000310,尚頂里,正南一街190巷20號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001867,興合盛車體工廠有限公司,臺南市永康區甲頂里中正南路375巷1號,67000,67000310,甲頂里,中正南路375巷1號,30汽車及其零件製造業
67001868,耀美鮮食品有限公司,臺南市新營區新東里開元路205號,67000,67000010,新東里,開元路205號,08食品製造業
67001870,凱翔整經廠,臺南市永康區龍潭里龍中街22號B棟,67000,67000310,龍潭里,龍中街22號B棟,11紡織業
67001871,合益工業有限公司安南廠,臺南市安南區安順里安和路三段190巷75之50號,67000,67000350,安順里,安和路三段190巷75之50號,30汽車及其零件製造業
67001873,綠穗精緻農產股份有限公司新市廠,臺南市新市區大營里大營6之1號,67000,67000200,大營里,大營6之1號,08食品製造業
67001874,阿嬤的珍藏烘焙有限公司,臺南市仁德區仁德里文華路三段428巷111號,67000,67000270,仁德里,文華路三段428巷111號,08食品製造業
67001875,龍鋒企業股份有限公司龍潭二廠,臺南市永康區龍潭里中山北路164巷99號,67000,67000310,龍潭里,中山北路164巷99號,30汽車及其零件製造業
67001877,聚程精密工業社,臺南市永康區?洲里洲工街109號,67000,67000310,?洲里,洲工街109號,"30汽車及其零件製造業,25金屬製品製造業"
67001879,昱多交通器材有限公司,臺南市永康區王行里永科環路26號,67000,67000310,王行里,永科環路26號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001881,宏潤生物科技股份有限公司安平廠,臺南市南區彰南里新平路32號1樓、新和二路1號1樓,67000,67000330,彰南里,新平路32號1樓、新和二路1號1樓,19其他化學製品製造業
67001882,原紳有限公司,臺南市仁德區仁義里勝利路70號,67000,67000270,仁義里,勝利路70號,22塑膠製品製造業
67001883,翰昇股份有限公司,臺南市安南區媽祖宮里工業八路26號,67000,67000350,媽祖宮里,工業八路26號,25金屬製品製造業
67001884,帆茂股份有限公司,臺南市永康區東橋里中正路279巷5號,67000,67000310,東橋里,中正路279巷5號,24基本金屬製造業
67001885,慈星實業有限公司臺南廠,臺南市南區彰南里新平路6之2號、新平路8之2號,67000,67000330,彰南里,新平路6之2號、新平路8之2號,12成衣及服飾品製造業
67001887,宇光企業股份有限公司,臺南市南區彰南里新忠路5號,67000,67000330,彰南里,新忠路5號,30汽車及其零件製造業
67001889,豪力國際研發有限公司一廠,臺南市永康區?行里中正五街65號,67000,67000310,?行里,中正五街65號,30汽車及其零件製造業
67001890,翔陽有限公司,臺南市永康區王行里環工路28號,67000,67000310,王行里,環工路28號,21橡膠製品製造業
67001891,麗僑紙器股份有限公司二廠,臺南市仁德區保安里保安路一段110之1號,67000,67000270,保安里,保安路一段110之1號,15紙漿、紙及紙製品製造業
67001892,川岳生物科技股份有限公司後壁廠,臺南市後壁區菁豊里崩埤1之65號A棟1樓B區,67000,67000050,菁豊里,崩埤1之65號A棟1樓B區,08食品製造業
67001893,田庄食品有限公司,臺南市永康區?行里中正五街53巷47號,67000,67000310,?行里,中正五街53巷47號,08食品製造業
67001894,友賓食品工業有限公司五廠,臺南市安南區安順里開安三街34號,67000,67000350,安順里,開安三街34號,08食品製造業
67001895,上恆興業有限公司台南廠,臺南市東區崇善里崇善六街6號1樓,67000,67000320,崇善里,崇善六街6號1樓,30汽車及其零件製造業
67001896,安展企業社,臺南市安南區安順里12鄰安和路四段36巷111號,67000,67000350,安順里,12鄰安和路四段36巷111號,25金屬製品製造業
67001897,建全實業有限公司,臺南市南區彰南里新義南路45號,67000,67000330,彰南里,新義南路45號,33其他製造業
67001898,弘普自動化科技有限公司,臺南市永康區蔦松里和平路1號,67000,67000310,蔦松里,和平路1號,28電力設備及配備製造業
67001900,斯丹達興業有限公司,臺南市安南區佃東里十二佃路196號,67000,67000350,佃東里,十二佃路196號,28電力設備及配備製造業
67001901,重安福祉科技有限公司,臺南市永康區?洲里國聖街182號,67000,67000310,?洲里,國聖街182號,"29機械設備製造業,30汽車及其零件製造業"
67001902,聯豪股份有限公司,臺南市永康區王行里環工路30號,67000,67000310,王行里,環工路30號,"25金屬製品製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001903,威旺航太生醫股份有限公司,臺南市新市區永就里光華街1號1樓、2樓,67000,67000200,永就里,光華街1號1樓、2樓,08食品製造業
67001904,海峰精密股份有限公司,臺南市永康區?行里中正南路360巷17號B棟,67000,67000310,?行里,中正南路360巷17號B棟,29機械設備製造業
67001905,敏翔股份有限公司歸仁四廠,臺南市歸仁區看東里中山一街109號,67000,67000280,看東里,中山一街109號,30汽車及其零件製造業
67001906,鋐??興業有限公司,臺南市關廟區關廟里中山路二段265之5號,67000,67000290,關廟里,中山路二段265之5號,25金屬製品製造業
67001907,生博科技有限公司第一廠,臺南市永康區東橋里27鄰中正路279巷21弄91號1樓,67000,67000310,東橋里,27鄰中正路279巷21弄91號1樓,30汽車及其零件製造業
67001908,美商太平洋畢浪有限公司台灣分公司,臺南市永康區?洲里國聖街472號、476號,67000,67000310,?洲里,國聖街472號、476號,29機械設備製造業
67001909,?立食品有限公司分廠,臺南市仁德區一甲里中正路3段81-12號,67000,67000270,一甲里,中正路3段81-12號,08食品製造業
67001910,常瑋企業有限公司,臺南市永康區?行里中正二街192巷27號1樓,67000,67000310,?行里,中正二街192巷27號1樓,25金屬製品製造業
67001911,圓宸股份有限公司,臺南市安南區布袋里工明南二路80號,67000,67000350,布袋里,工明南二路80號,25金屬製品製造業
67001912,裕豐環保科技有限公司台南廠,臺南市南區彰南里新樂路12號A棟,67000,67000330,彰南里,新樂路12號A棟,"23非金屬礦物製品製造業,22塑膠製品製造業"
67001913,富裕田食品廠,臺南市後壁區菁寮里菁寮1之25號,67000,67000050,菁寮里,菁寮1之25號,08食品製造業
67001914,名將實業有限公司,臺南市安南區州南里長和路二段146巷45號,67000,67000350,州南里,長和路二段146巷45號,08食品製造業
67001915,華興工業股份有限公司三廠,臺南市學甲區新達里頂山寮1之12號,67000,67000130,新達里,頂山寮1之12號,25金屬製品製造業
67001916,香閣食品有限公司,臺南市學甲區新達里頂山寮61之6號,67000,67000130,新達里,頂山寮61之6號,08食品製造業
67001917,翔晴企業有限公司永康廠,臺南市永康區?洲里洲工街68號,67000,67000310,?洲里,洲工街68號,25金屬製品製造業
67001918,睿盛機械有限公司,臺南市永康區?洲里正南二街93號,67000,67000310,?洲里,正南二街93號,25金屬製品製造業
67001919,三隆齒輪股份有限公司一廠,臺南市安南區媽祖宮里工業二路100號A區,67000,67000350,媽祖宮里,工業二路100號A區,29機械設備製造業
67001920,食穀食品有限公司,臺南市永康區?洲里中正南路707之5號,67000,67000310,?洲里,中正南路707之5號,08食品製造業
67001921,朋士德有限公司,臺南市永康區?行里中正三街108號,67000,67000310,?行里,中正三街108號,"12成衣及服飾品製造業,33其他製造業"
67001923,宏德汽車企業有限公司,臺南市歸仁區南興里民生南街一段16號,67000,67000280,南興里,民生南街一段16號,30汽車及其零件製造業
67001924,圓融金屬粉末股份有限公司,臺南市安南區?田里科技五路21號B區,67000,67000350,?田里,科技五路21號B區,25金屬製品製造業
67001925,向毫企業有限公司,臺南市永康區新樹里富強路2段400、402號,67000,67000310,新樹里,富強路2段400、402號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001926,富騁國際實業有限公司,臺南市佳里區海澄里萊芊寮17之31號,67000,67000120,海澄里,萊芊寮17之31號,22塑膠製品製造業
67001927,聯彰絨毛股份有限公司,臺南市學甲區新達里興業路370號,67000,67000130,新達里,興業路370號,11紡織業
67001928,錦懋奈米應用科技有限公司太乙廠,臺南市仁德區一甲里太乙三街21號,67000,67000270,一甲里,太乙三街21號,"14木竹製品製造業,18化學材料及肥料製造業"
67001929,仲維工業股份有限公司科工廠,臺南市永康區王行里永科環路368號,67000,67000310,王行里,永科環路368號,32家具製造業
67001930,馬可先生食品企業股份有限公司第二廠,臺南市仁德區仁德里文華路3段428巷53弄30號,67000,67000270,仁德里,文華路3段428巷53弄30號,08食品製造業
67001931,瑞毅科技股份有限公司台南廠,臺南市仁德區仁德里文華路3段428巷115號,67000,67000270,仁德里,文華路3段428巷115號,29機械設備製造業
67001932,最強農人有限公司,臺南市安定區中沙里沙崙26之8號,67000,67000210,中沙里,沙崙26之8號,09飲料製造業
67001933,東盟冷凍食品有限公司麻豆廠,臺南市麻豆區埤頭里麻學路一段187號,67000,67000070,埤頭里,麻學路一段187號,08食品製造業
67001934,迎盛股份有限公司永康二廠,臺南市永康區王行里永科三路10號,67000,67000310,王行里,永科三路10號,25金屬製品製造業
67001935,尚奕光學有限公司科工廠,臺南市安南區?田里科技三路68號,67000,67000350,?田里,科技三路68號,33其他製造業
67001937,建豐精密工業股份有限公司,臺南市山上區明和里明和76之98號,67000,67000220,明和里,明和76之98號,25金屬製品製造業
67001938,新益承科技股份有限公司工廠,臺南市歸仁區歸仁里中山路一段48號1樓B2棟,67000,67000280,歸仁里,中山路一段48號1樓B2棟,"30汽車及其零件製造業,30汽車及其零件製造業"
67001939,豪堤紙袋股份有限公司四廠,臺南市永康區?行里中正二街589號,67000,67000310,?行里,中正二街589號,15紙漿、紙及紙製品製造業
67001940,崧華金屬有限公司,臺南市永康區王行里經中路12之1號,67000,67000310,王行里,經中路12之1號,25金屬製品製造業
67001941,金良興科技股份有限公司一廠,臺南市安南區布袋里工明南二路58號,67000,67000350,布袋里,工明南二路58號,16印刷及資料儲存媒體複製業
67001942,香群食品行四草廠,臺南市安南區四草里大眾路669號,67000,67000350,四草里,大眾路669號,08食品製造業
67001943,安源企業社,臺南市安南區安順里開安四街17號,67000,67000350,安順里,開安四街17號,22塑膠製品製造業
67001944,亞獵士科技股份有限公司機械廠,臺南市山上區明和里北勢洲21之15號,67000,67000220,明和里,北勢洲21之15號,"25金屬製品製造業,29機械設備製造業"
67001945,德英生物科技股份有限公司,臺南市安南區媽祖宮里科技五路92號,67000,67000350,媽祖宮里,科技五路92號,"08食品製造業,20藥品及醫用化學製品製造業"
67001946,鑫萬鑫企業有限公司,臺南市永康區尚頂里中正二街176號,67000,67000310,尚頂里,中正二街176號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67001947,名璨科技有限公司,臺南市仁德區太子里中正路3段523巷72號,67000,67000270,太子里,中正路3段523巷72號,30汽車及其零件製造業
67001948,鍇福金屬股份有限公司,臺南市仁德區仁義里中山路40巷12號,67000,67000270,仁義里,中山路40巷12號,24基本金屬製造業
67001949,正鼎企業社,臺南市永康區?洲里正南二街39號,67000,67000310,?洲里,正南二街39號,"29機械設備製造業,25金屬製品製造業"
67001950,巧美實業廠,臺南市安南區新順里安和路2段318巷125弄102號,67000,67000350,新順里,安和路2段318巷125弄102號,25金屬製品製造業
67001951,美光生醫科技股份有限公司,臺南市南區彰南里新平路28號,67000,67000330,彰南里,新平路28號,19其他化學製品製造業
67001952,涌勝有限公司工廠,臺南市永康區?行里?和街294號B棟,67000,67000310,?行里,?和街294號B棟,29機械設備製造業
67001954,中華機械股份有限公司善化廠,臺南市善化區東昌里1鄰東勢寮1號之11,67000,67000190,東昌里,1鄰東勢寮1號之11,28電力設備及配備製造業
67001955,耘揚有限公司山上廠,臺南市山上區新莊里新庄80號A棟,67000,67000220,新莊里,新庄80號A棟,22塑膠製品製造業
67001956,冠祿實業股份有限公司山上廠,臺南市山上區新莊里新庄80號B棟,67000,67000220,新莊里,新庄80號B棟,22塑膠製品製造業
67001957,五色有限公司新市廠,臺南市新市區港墘里民族路137號,67000,67000200,港墘里,民族路137號,08食品製造業
67001958,新藝模科技有限公司,臺南市永康區西灣里大安街407號1樓,67000,67000310,西灣里,大安街407號1樓,14木竹製品製造業
67001959,龍鋒企業股份有限公司三廠,臺南市永康區新樹里中山北路764巷29號,67000,67000310,新樹里,中山北路764巷29號,30汽車及其零件製造業
67001960,圓安生技股份有限公司,臺南市關廟區五甲里五福路21號,67000,67000290,五甲里,五福路21號,19其他化學製品製造業
67001961,受興鋁業股份有限公司表面處理廠,臺南市永康區王行里永科東路268號,67000,67000310,王行里,永科東路268號,25金屬製品製造業
67001963,祐昕工業股份有限公司,臺南市關廟區五甲里大順路157號,67000,67000290,五甲里,大順路157號,22塑膠製品製造業
67001964,昇榮泉有限公司,臺南市仁德區一甲里太新路176號,67000,67000270,一甲里,太新路176號,"11紡織業,32家具製造業"
67001966,允成精密企業有限公司,臺南市永康區?洲里正南二街86巷18號,67000,67000310,?洲里,正南二街86巷18號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
