登記編號,工廠名稱,工廠地址,縣市別代碼,地址_行政區域代碼,地址_村里,地址_街路門牌,符合之產業類別
99684449,艾芬迪食品股份有限公司仁德廠,臺南市仁德區仁義里義林一街238號,67000,67000270,仁義里,義林一街238號,08食品製造業
99684454,臺南市關廟區農會食品加工廠,臺南市關廟區五甲里南雄路1段551號Ｂ棟,67000,67000290,五甲里,南雄路1段551號Ｂ棟,08食品製造業
99684504,孚康食品股份有限公司,臺南市仁德區新田里勝利路223號,67000,67000270,新田里,勝利路223號,08食品製造業
99684582,安秝生技有限公司,臺南市佳里區民安里同安寮50之3號,67000,67000120,民安里,同安寮50之3號,08食品製造業
99684608,承信實業社,臺南市東山區東正里東勢1之14號,67000,67000060,東正里,東勢1之14號,08食品製造業
99684653,立宇茶葉股份有限公司官田廠,臺南市官田區二鎮里成功街59號,67000,67000100,二鎮里,成功街59號,08食品製造業
99684691,詠嘉食品有限公司,臺南市新市區港墘里興業路12之1號,67000,67000200,港墘里,興業路12之1號,08食品製造業
99684717,?立食品有限公司,臺南市仁德區一甲里中正路3段327號,67000,67000270,一甲里,中正路3段327號,08食品製造業
99684736,臺灣可果美股份有限公司新市廠,臺南市新市區港墘里興業路12號,67000,67000200,港墘里,興業路12號,"08食品製造業,09飲料製造業"
99684770,台灣糖業股份有限公司善化企業工會仁德冰品製造廠,臺南市仁德區成功里文華路290號,67000,67000270,成功里,文華路290號,08食品製造業
99684799,隆盛製冰企業有限公司,臺南市仁德區仁義里勝利路58巷6號,67000,67000270,仁義里,勝利路58巷6號,08食品製造業
99684888,星輝生技股份有限公司,臺南市新營區嘉芳里新嘉街14號Ｂ棟,67000,67000010,嘉芳里,新嘉街14號Ｂ棟,08食品製造業
99684894,勇健堂生技有限公司,臺南市永康區大橋里中正路354巷42號,67000,67000310,大橋里,中正路354巷42號,08食品製造業
99684933,川岳生物科技股份有限公司,臺南市仁德區保安里文賢路1段510號,67000,67000270,保安里,文賢路1段510號,08食品製造業
99684934,廣吉食品股份有限公司台南廠,臺南市仁德區保安里文賢路1段508之35號,67000,67000270,保安里,文賢路1段508之35號,08食品製造業
99684951,山上區農會農產品小型食品加工廠,臺南市山上區南洲里6號,67000,67000220,南洲里,6號,08食品製造業
99684971,金舫食品有限公司,臺南市永康區東橋里中正路279巷17號,67000,67000310,東橋里,中正路279巷17號,08食品製造業
99705670,祥圃實業股份有限公司台南廠,臺南市安南區鹽田里本田路2段389號,67000,67000350,鹽田里,本田路2段389號,08食品製造業
99705695,茂霖食品股份有限公司,臺南市安南區鹽田里科技五路157號,67000,67000350,鹽田里,科技五路157號,"08食品製造業,09飲料製造業"
99705700,勝德堡生物科技企業有限公司,臺南市東區富強里中華東路2段48巷7號,67000,67000320,富強里,中華東路2段48巷7號,08食品製造業
99705720,正慧食品工業股份有限公司,臺南市安南區鹽田里工業六路8號,67000,67000350,鹽田里,工業六路8號,08食品製造業
99705738,茶博士企業股份有限公司,臺南市南區彰南里新義南路1號A棟,67000,67000330,彰南里,新義南路1號A棟,"08食品製造業,09飲料製造業"
99705785,聯瑞食品科技股份有限公司,臺南市安南區媽祖宮里工業五路22號,67000,67000350,媽祖宮里,工業五路22號,08食品製造業
99705803,康順生物科技股份有限公司,臺南市南區彰南里新和一路1巷1號及3號,67000,67000330,彰南里,新和一路1巷1號及3號,"08食品製造業,09飲料製造業"
99705930,山川立股份有限公司,臺南市安南區媽祖宮里科技三路40號,67000,67000350,媽祖宮里,科技三路40號,08食品製造業
99705950,鴻仲生物科技有限公司,臺南市南區彰南里新和一路1巷8號2樓之1、2樓之2、8之2號,67000,67000330,彰南里,新和一路1巷8號2樓之1、2樓之2、8之2號,08食品製造業
99705966,益力康生物科技有限公司,臺南市南區彰南里新義路5號Ｂ區,67000,67000330,彰南里,新義路5號Ｂ區,08食品製造業
99705973,應傑實業股份有限公司,臺南市南區彰南里新樂路1－6號,67000,67000330,彰南里,新樂路1－6號,08食品製造業
99706043,海寶冷凍食品有限公司,臺南市安南區布袋里工明南三路60號,67000,67000350,布袋里,工明南三路60號,08食品製造業
99706046,品晶食品廠,臺南市安南區安順里開安二街63號,67000,67000350,安順里,開安二街63號,08食品製造業
99706085,大佳便當廠和順廠,臺南市安南區新順里永安路98號,67000,67000350,新順里,永安路98號,08食品製造業
99706100,三清製茶事業有限公司,臺南市南區彰南里新孝路187號,67000,67000330,彰南里,新孝路187號,08食品製造業
99706278,五奇食品有限公司,臺南市將軍區苓和里苓和1之32號,67000,67000160,苓和里,苓和1之32號,08食品製造業
99706345,駿慶生化科技廠,臺南市永康區尚頂里正南一街45號,67000,67000310,尚頂里,正南一街45號,08食品製造業
99709602,新芳奈米科技有限公司,臺南市新營區嘉芳里復興路1131之1號,67000,67000010,嘉芳里,復興路1131之1號,08食品製造業
99709619,川代企業有限公司工廠,臺南市仁德區土庫里太乙十二街37號,67000,67000270,土庫里,太乙十二街37號,08食品製造業
99709630,好帝一食品有限公司永康廠,臺南市永康區三民里和平東路75號,67000,67000310,三民里,和平東路75號,"08食品製造業,09飲料製造業"
99709631,天龍食品有限公司,臺南市仁德區三甲里3甲子80號,67000,67000270,三甲里,3甲子80號,08食品製造業
99709674,緯澤企業有限公司仁德廠,臺南市仁德區土庫里大順路50號A區,67000,67000270,土庫里,大順路50號A區,08食品製造業
99709762,福汎企業股份有限公司永康二廠,臺南市永康區東橋里中正路279巷15號,67000,67000310,東橋里,中正路279巷15號,08食品製造業
99709792,美藍雷股份有限公司永康廠,臺南市永康區王行里環工路87號Ｂ棟,67000,67000310,王行里,環工路87號Ｂ棟,08食品製造業
99709799,世鴻食品股份有限公司,臺南市新化區山腳里頂山腳55之6號,67000,67000180,山腳里,頂山腳55之6號,08食品製造業
99711241,品元國際股份有限公司台南廠,臺南市關廟區五甲里南雄路1段502號,67000,67000290,五甲里,南雄路1段502號,08食品製造業
99711258,晏笙企業有限公司西港廠,臺南市西港區金砂里新寮10之5號,67000,67000140,金砂里,新寮10之5號,08食品製造業
99711282,全久榮企業股份有限公司,臺南市歸仁區崙頂里高發三路1段35號,67000,67000280,崙頂里,高發三路1段35號,"08食品製造業,09飲料製造業"
99711403,貫閎開發生技股份有限公司永康廠,臺南市永康區王行里經華路17號Ｂ棟,67000,67000310,王行里,經華路17號Ｂ棟,08食品製造業
99711417,華品食品廠二廠,臺南市佳里區海澄里萊芊寮17之4號,67000,67000120,海澄里,萊芊寮17之4號,08食品製造業
99711428,三友生技醫藥股份有限公司製藥廠,臺南市後壁區福安里下寮路207之3號,67000,67000050,福安里,下寮路207之3號,"20藥品及醫用化學製品製造業,08食品製造業"
99711446,頂好冷凍食品有限公司,臺南市永康區東橋里中正路217巷3弄68號,67000,67000310,東橋里,中正路217巷3弄68號,08食品製造業
99711471,翔意生技有限公司,臺南市佳里區海澄里萊芊寮1之59號、1之60號,67000,67000120,海澄里,萊芊寮1之59號、1之60號,08食品製造業
99711494,恒欣生物科技有限公司永康廠,臺南市永康區崑山里大灣路1090巷9號,67000,67000310,崑山里,大灣路1090巷9號,08食品製造業
99711511,泓泉生技食品,臺南市佳里區海澄里萊芊寮1之69號,67000,67000120,海澄里,萊芊寮1之69號,08食品製造業
99711536,台灣漢藥生技股份有限公司,臺南市佳里區嘉福里下115之1號B棟,67000,67000120,嘉福里,下115之1號B棟,"20藥品及醫用化學製品製造業,08食品製造業"
99711543,雙麟便當食品廠,臺南市將軍區長榮里41號1樓,67000,67000160,長榮里,41號1樓,08食品製造業
99711544,東毅食品加工廠,臺南市柳營區人和里橋南215之1號,67000,67000040,人和里,橋南215之1號,08食品製造業
99711554,瑞士藥廠股份有限公司新市廠,臺南市新市區永就里中山路182號,67000,67000200,永就里,中山路182號,"08食品製造業,20藥品及醫用化學製品製造業"
99711576,味鴻食品股份有限公司,臺南市仁德區土庫里中正路3段523巷1號,67000,67000270,土庫里,中正路3段523巷1號,08食品製造業
99711613,偉信香料行亞太廠,臺南市永康區東橋里中正路279巷2弄22之1號,67000,67000310,東橋里,中正路279巷2弄22之1號,08食品製造業
99711652,萬國草本科技股份有限公司萬國食品廠,臺南市仁德區仁德里文華一街71號,67000,67000270,仁德里,文華一街71號,08食品製造業
99711683,大毅蛋品有限公司,臺南市歸仁區西埔里大埔路2段8巷66號,67000,67000280,西埔里,大埔路2段8巷66號,08食品製造業
99711687,麟燁有限公司,臺南市仁德區太子里太子四街25巷15號,67000,67000270,太子里,太子四街25巷15號,08食品製造業
99711707,豐華生物科技股份有限公司台南廠,臺南市新市區港墘里國際路17號3樓之2,67000,67000200,港墘里,國際路17號3樓之2,08食品製造業
99711713,孝青食品香料有限公司,臺南市永康區東橋里中正路277之2號1樓,67000,67000310,東橋里,中正路277之2號1樓,08食品製造業
99711743,晨舜食品有限公司,臺南市西港區慶安里中山路475號,67000,67000140,慶安里,中山路475號,08食品製造業
99711746,孝青食品香料有限公司永康廠,臺南市永康區東橋里中正路277之2號2樓,67000,67000310,東橋里,中正路277之2號2樓,08食品製造業
99711777,佳展農產食品加工廠,臺南市佳里區海澄里萊芊寮1之119、1之120號,67000,67000120,海澄里,萊芊寮1之119、1之120號,08食品製造業
99711789,百仙酒廠股份有限公司,臺南市新市區永就里中山路271巷18號,67000,67000200,永就里,中山路271巷18號,"08食品製造業,09飲料製造業"
99711811,保證責任台灣區嘉賢果菜運銷合作社楠西加工廠,臺南市楠西區鹿田里油車60之15號,67000,67000240,鹿田里,油車60之15號,08食品製造業
99711828,冠南生物科技有限公司工廠,臺南市麻豆區麻口里麻豆口5之6號,67000,67000070,麻口里,麻豆口5之6號,08食品製造業
99711842,雙好企業社,臺南市善化區小新里小新營422號,67000,67000190,小新里,小新營422號,08食品製造業
99711862,富樂烘焙企業有限公司,臺南市仁德區仁義里中山路40巷6號,67000,67000270,仁義里,中山路40巷6號,08食品製造業
99711863,泰宗生物科技股份有限公司新營廠,臺南市鹽水區橋南里四維路37號Ｂ棟,67000,67000020,橋南里,四維路37號Ｂ棟,08食品製造業
99711898,北方製冰有限公司,臺南市永康區尚頂里正南一街92巷1號,67000,67000310,尚頂里,正南一街92巷1號,08食品製造業
99711903,香港商田原香有限公司台灣分公司永康廠,臺南市永康區東橋里中正路269巷28號,67000,67000310,東橋里,中正路269巷28號,08食品製造業
99711915,賓寶食品企業有限公司佳里廠,臺南市佳里區民安里同安寮1之1號Ｂ棟,67000,67000120,民安里,同安寮1之1號Ｂ棟,08食品製造業
99711935,聖祥素食加工廠,臺南市永康區東橋里中正路217巷3弄11號,67000,67000310,東橋里,中正路217巷3弄11號,08食品製造業
99711937,全宏生物科技股份有限公司,臺南市安定區中沙里中崙177號,67000,67000210,中沙里,中崙177號,08食品製造業
99711980,晉達生物科技有限公司西港廠,臺南市西港區南海里慶安路205號,67000,67000140,南海里,慶安路205號,08食品製造業
99711990,洽通實業股份有限公司學甲廠,臺南市學甲區光華里筏子頭21之6號,67000,67000130,光華里,筏子頭21之6號,08食品製造業
99711994,范志食品有限公司,臺南市仁德區後壁里民安路1段310巷32弄19號,67000,67000270,後壁里,民安路1段310巷32弄19號,08食品製造業
99712000,元福製餡工廠,臺南市麻豆區麻口里麻豆口5之10號,67000,67000070,麻口里,麻豆口5之10號,08食品製造業
99727602,大山醬園,臺南市麻豆區麻口里麻豆口1之7號,67000,67000070,麻口里,麻豆口1之7號,08食品製造業
99727621,九紅欣生技事業有限公司,臺南市佳里區鎮山里鎮山街122巷5號1樓,67000,67000120,鎮山里,鎮山街122巷5號1樓,08食品製造業
99727637,奇俊俏美花果醋養生坊,臺南市下營區新興里慈惠街120號1樓,67000,67000080,新興里,慈惠街120號1樓,08食品製造業
99727641,佳湘食品有限公司,臺南市西港區慶安里中州26之12號2、3樓,67000,67000140,慶安里,中州26之12號2、3樓,08食品製造業
99727647,冰鑽企業社,臺南市新化區太平里中正路651號,67000,67000180,太平里,中正路651號,08食品製造業
S6700014,台灣磁波冷凍事業股份有限公司永康廠,臺南市永康區新樹里富強路2段184巷31號,67000,67000310,新樹里,富強路2段184巷31號,08食品製造業
S6700023,富勤企業社,臺南市後壁區菁寮里菁寮1之23號,67000,67000050,菁寮里,菁寮1之23號,08食品製造業
S6700026,提香食品有限公司,臺南市安定區六嘉里六塊寮41之3號,67000,67000210,六嘉里,六塊寮41之3號,08食品製造業
S6700027,壽香食品股份有限公司中正廠,臺南市新化區太平里中正路990、990之1、990之2、990之3號,67000,67000180,太平里,中正路990、990之1、990之2、990之3號,08食品製造業
S6700032,允成製麵廠,臺南市西港區後營里後營394之20號1樓,67000,67000140,後營里,後營394之20號1樓,08食品製造業
S6700041,漢亦龍實業股份有限公司,臺南市北區文元里文賢三街116號1樓,67000,67000340,文元里,文賢三街116號1樓,08食品製造業
S6700050,麒宏食品工業有限公司,臺南市西港區劉厝里63-9號,67000,67000140,劉厝里,63-9號,"08食品製造業,09飲料製造業"
S6700087,世鴻食品股份有限公司新化二廠,臺南市新化區山?里頂山腳55之5號、頂山腳55之7號,67000,67000180,山?里,頂山腳55之5號、頂山腳55之7號,08食品製造業
S6700097,元氣工坊生機事業有限公司崑山廠,臺南市永康區崑山里大灣路942巷371弄78號,67000,67000310,崑山里,大灣路942巷371弄78號,08食品製造業
S6700100,祺霖股份有限公司新化廠,臺南市新化區唪口里大德路182號,67000,67000180,唪口里,大德路182號,"08食品製造業,09飲料製造業"
S6700103,久芳生物科技股份有限公司,臺南市東山區聖賢里頂窩68號,67000,67000060,聖賢里,頂窩68號,08食品製造業
S6700135,三進粉業股份有限公司二廠,臺南市善化區什乃里什乃93號A、B棟,67000,67000190,什乃里,什乃93號A、B棟,08食品製造業
S6700139,永良商行,臺南市東山區東中里新東路二段59號,67000,67000060,東中里,新東路二段59號,08食品製造業
S6700149,清豐商店,臺南市後壁區嘉民里上茄苳214之120號,67000,67000050,嘉民里,上茄苳214之120號,08食品製造業
S6700155,協原企業社,臺南市關廟區東勢里東安街43號1樓、45號1樓2樓,67000,67000290,東勢里,東安街43號1樓、45號1樓2樓,08食品製造業
S6700167,新茂進製麵工廠,臺南市關廟區東勢里東安街41號1樓、2樓及松腳里民族街82號1樓、2樓,67000,67000290,東勢里,東安街41號1樓、2樓及松腳里民族街82號1樓、2樓,08食品製造業
S6700169,達陣商行關廟廠,臺南市關廟區五甲里南雄路1段720巷36號,67000,67000290,五甲里,南雄路1段720巷36號,08食品製造業
S6700170,恩澤企業社永康廠,臺南市永康區埔園里四維街58巷27號,67000,67000310,埔園里,四維街58巷27號,08食品製造業
S6700180,正裕麥芽廠,臺南市西港區營西里後營469號,67000,67000140,營西里,後營469號,08食品製造業
S6700185,東北麵實業社一廠,臺南市關廟區北花里花園二街72號,67000,67000290,北花里,花園二街72號,08食品製造業
S6700187,立成米店台南廠,臺南市南區田寮里西門路一段223巷20號1樓A棟,67000,67000330,田寮里,西門路一段223巷20號1樓A棟,08食品製造業
S6700197,禹昌冷凍食品興業股份有限公司貳廠,臺南市佳里區頂?里頂?1之17號3樓後棟及4樓、1之18號,67000,67000120,頂?里,頂?1之17號3樓後棟及4樓、1之18號,08食品製造業
S6700209,金嘉隆企業股份有限公司新化一廠,臺南市新化區全興里竹子腳280號,67000,67000180,全興里,竹子腳280號,"08食品製造業,09飲料製造業"
S6700215,穀福城貿易有限公司,臺南市新營區太北里太子宮44之100號1樓,67000,67000010,太北里,太子宮44之100號1樓,08食品製造業
S6700227,上智食品股份有限公司關廟廠,臺南市關廟區下湖里保東一街355號,67000,67000290,下湖里,保東一街355號,08食品製造業
S6700228,齋滋味實業有限公司,臺南市六甲區甲東里曾文街152號,67000,67000090,甲東里,曾文街152號,08食品製造業
S6700230,伯享生技股份有限公司白河廠,臺南市白河區草店里草店96之2號,67000,67000030,草店里,草店96之2號,08食品製造業
S6700238,安秝生技有限公司,臺南市西港區金砂里下宅子5之10號1樓、5之11號,67000,67000140,金砂里,下宅子5之10號1樓、5之11號,08食品製造業
S6700240,普廣興業社官田廠,臺南市官田區官田里中?13之1號,67000,67000100,官田里,中?13之1號,08食品製造業
S6700244,松稜食品企業有限公司,臺南市歸仁區大廟里和順路二段305號,67000,67000280,大廟里,和順路二段305號,08食品製造業
S6700245,正統意麵坊工廠,臺南市南區喜東里明興路321巷16之2號,67000,67000330,喜東里,明興路321巷16之2號,"08食品製造業,08食品製造業"
S6700253,國昌製油廠,臺南市鹽水區水秀里土庫74之10、74之11號,67000,67000020,水秀里,土庫74之10、74之11號,08食品製造業
S6700277,金玉糧行,臺南市下營區茅港里茅港尾53之6、53之7號,67000,67000080,茅港里,茅港尾53之6、53之7號,08食品製造業
S6700287,大誠醬園,臺南市仁德區仁德里正義路256號,67000,67000270,仁德里,正義路256號,08食品製造業
S6700305,根香農產行,臺南市安定區六嘉里六塊寮157號,67000,67000210,六嘉里,六塊寮157號,08食品製造業
S6700307,裕芳珍食品行,臺南市安定區大同里大同115之1號,67000,67000210,大同里,大同115之1號,08食品製造業
S6700316,春生雞肉,臺南市中西區藥王里民族路3段201號1樓、2樓,67000,67000370,藥王里,民族路3段201號1樓、2樓,08食品製造業
S6700317,良聖生物科技有限公司西勢廠,臺南市永康區西勢里西勢路165號,67000,67000310,西勢里,西勢路165號,08食品製造業
S6700331,東昇製麵店,臺南市安南區海佃里國安街56巷77弄10號,67000,67000350,海佃里,國安街56巷77弄10號,08食品製造業
S6700344,協竑實業社,臺南市關廟區東勢里東安街47號1、2樓、49號1樓,67000,67000290,東勢里,東安街47號1、2樓、49號1樓,08食品製造業
S6700347,慶家食品行,臺南市安平區建平里中華西路2段357號,67000,67000360,建平里,中華西路2段357號,08食品製造業
S6700351,高宏國際實業有限公司工廠,臺南市佳里區鎮山里鎮山94之8號,67000,67000120,鎮山里,鎮山94之8號,08食品製造業
S6700374,嘉瑭商貿有限公司東山廠,臺南市東山區東中里北馬27號,67000,67000060,東中里,北馬27號,08食品製造業
S6700383,台農企業有限公司佳里廠,臺南市佳里區海澄里番子寮66之2號,67000,67000120,海澄里,番子寮66之2號,08食品製造業
S6700387,全福興食品企業有限公司,臺南市七股區義合里義合82之2號,67000,67000150,義合里,義合82之2號,08食品製造業
S6700402,禾倉企業有限公司學甲廠,臺南市學甲區豐和里美豐49之12號,67000,67000130,豐和里,美豐49之12號,08食品製造業
S6700408,宏勝發實業有限公司安定廠,臺南市安定區中榮里許中營24之18號,67000,67000210,中榮里,許中營24之18號,08食品製造業
S6700413,農豐實業廠,臺南市佳里區安西里文化西路346號,67000,67000120,安西里,文化西路346號,08食品製造業
S6700415,將香企業社麻油廠,臺南市將軍區保源里苓保83之16號,67000,67000160,保源里,苓保83之16號,08食品製造業
S6700420,百豐傳牧場,臺南市麻豆區北勢里加輦邦16之6號,67000,67000070,北勢里,加輦邦16之6號,08食品製造業
S6700430,和陽食品企業股份有限公司柳營廠,臺南市柳營區八翁里八老爺110號,67000,67000040,八翁里,八老爺110號,"08食品製造業,09飲料製造業"
S6700431,聯榮碾米工廠白河廠,臺南市白河區大竹里大排竹120之31、120之32、120之33號,67000,67000030,大竹里,大排竹120之31、120之32、120之33號,08食品製造業
S6700443,萬味香醬園,臺南市後壁區墨林里菁寮160之1號1~2樓及菁寮160之1號附1之1樓,67000,67000050,墨林里,菁寮160之1號1~2樓及菁寮160之1號附1之1樓,08食品製造業
S6700449,清心生活事業股份有限公司台南廠,臺南市安南區東和里長和路1段50號,67000,67000350,東和里,長和路1段50號,08食品製造業
S6700455,東盟冷凍食品有限公司,臺南市善化區田寮里六分寮191之12、191之15號,67000,67000190,田寮里,六分寮191之12、191之15號,08食品製造業
S6700460,慶高能機械有限公司食品一廠,臺南市東山區聖賢里北勢寮91之5號,67000,67000060,聖賢里,北勢寮91之5號,08食品製造業
S6700461,福成醬園,臺南市佳里區佳化里佳里興46之2號,67000,67000120,佳化里,佳里興46之2號,08食品製造業
S6700466,佳展農產食品加工廠七股廠,臺南市七股區大埕里大埕108之6號,67000,67000150,大埕里,大埕108之6號,08食品製造業
S6700469,啟銘實業股份有限公司工廠,臺南市將軍區苓仔寮里源頭28之3號,67000,67000160,苓仔寮里,源頭28之3號,08食品製造業
S6700497,東發麵店,臺南市北區文元里文賢一路273號1樓,67000,67000340,文元里,文賢一路273號1樓,08食品製造業
S6700512,毓泰商號,臺南市後壁區後壁里後壁168之20號,67000,67000050,後壁里,後壁168之20號,08食品製造業
S6700527,台勝食品行,臺南市安定區海寮里海寮201之26號,67000,67000210,海寮里,海寮201之26號,08食品製造業
S6700537,冠利有限公司新營廠,臺南市新營區太北里太子宮44之58號,67000,67000010,太北里,太子宮44之58號,08食品製造業
S6700539,合進製麵,臺南市關廟區北勢里仁愛路583號,67000,67000290,北勢里,仁愛路583號,08食品製造業
S6700553,東峰商行,臺南市新營區太北里太子宮44之17號,67000,67000010,太北里,太子宮44之17號,08食品製造業
S6700561,龍億生化股份有限公司一廠,臺南市後壁區上茄苳里上茄苳146之5號,67000,67000050,上茄苳里,上茄苳146之5號,"08食品製造業,13皮革、毛皮及其製品製造業"
S6700573,萬豐麵店,臺南市新營區太北里110號,67000,67000010,太北里,110號,08食品製造業
S6700574,佳昌醬園工廠,臺南市善化區文正里陽明路57巷73號,67000,67000190,文正里,陽明路57巷73號,08食品製造業
S6700575,成功醬園,臺南市新化區知義里中興路373號,67000,67000180,知義里,中興路373號,08食品製造業
S6700577,清得成號新市廠,臺南市新市區新和里光華街149號1樓,67000,67000200,新和里,光華街149號1樓,08食品製造業
S6700652,瓜瓜園企業股份有限公司新化二廠,臺南市新化區知義里中正路127巷25號之12,67000,67000180,知義里,中正路127巷25號之12,08食品製造業
S6700653,瓜瓜園企業股份有限公司新化廠,臺南市新化區全興里竹子腳620號、中正路127巷31號,67000,67000180,全興里,竹子腳620號、中正路127巷31號,08食品製造業
S6700671,櫻川坊麻豆廠,臺南市麻豆區寮?里寮子?190號,67000,67000070,寮?里,寮子?190號,08食品製造業
S6700680,新丸天瓜子行一廠,臺南市麻豆區南勢里南勢1之38號,67000,67000070,南勢里,南勢1之38號,08食品製造業
S6700718,保證責任台南市養殖漁產運銷合作社,臺南市北門區保吉里364之2號,67000,67000170,保吉里,364之2號,08食品製造業
S6700734,鈺豐農特產行,臺南市玉井區望明里望明53之6號,67000,67000230,望明里,望明53之6號,08食品製造業
S6700757,何上口麵行工廠,臺南市關廟區下湖里1鄰南雄路二段880巷165號,67000,67000290,下湖里,1鄰南雄路二段880巷165號,08食品製造業
